2022-05-24T18:32:09.883137472Z I0524 18:32:09.882989       1 profiler.go:21] Starting profiling endpoint at http://127.0.0.1:6060/debug/pprof/
2022-05-24T20:00:12.770903109Z I0524 20:00:12.770880       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 5.59 %, dbSize: 124645376
2022-05-24T20:00:12.770903109Z I0524 20:00:12.770885       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 5.40 %, dbSize: 124444672
2022-05-24T20:02:13.778275916Z I0524 20:02:13.778242       1 request.go:665] Waited for 1.161273239s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/installer-sa
2022-05-24T20:02:14.977281961Z I0524 20:02:14.977246       1 request.go:665] Waited for 1.397146227s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/etcd-sa
2022-05-24T20:11:12.761804161Z E0524 20:11:12.761704       1 base_controller.go:272] DefragController reconciliation failed: failed to dial endpoint https://10.0.138.197:2379 with maintenance client: context canceled
2022-05-24T20:11:12.765164863Z I0524 20:11:12.765128       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.138.197:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T20:11:12.774829488Z I0524 20:11:12.774780       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found" to "NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.138.197:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found"
2022-05-24T20:11:12.857500133Z I0524 20:11:12.857453       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 1.12 %, dbSize: 124964864
2022-05-24T20:11:12.857500133Z I0524 20:11:12.857470       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 1.36 %, dbSize: 125362176
2022-05-24T20:11:12.857500133Z I0524 20:11:12.857474       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 1.60 %, dbSize: 125607936
2022-05-24T20:11:12.868285252Z I0524 20:11:12.868230       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T20:11:12.880461721Z I0524 20:11:12.880414       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.138.197:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found" to "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found"
2022-05-24T20:11:12.963691614Z I0524 20:11:12.963658       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 1.10 %, dbSize: 124964864
2022-05-24T20:11:12.963691614Z I0524 20:11:12.963674       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 1.34 %, dbSize: 125362176
2022-05-24T20:11:12.963691614Z I0524 20:11:12.963678       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 1.59 %, dbSize: 125607936
2022-05-24T20:11:13.037217686Z I0524 20:11:13.037152       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 1.10 %, dbSize: 124964864
2022-05-24T20:11:13.037217686Z I0524 20:11:13.037170       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 1.34 %, dbSize: 125362176
2022-05-24T20:11:13.037217686Z I0524 20:11:13.037190       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 1.57 %, dbSize: 125607936
2022-05-24T20:11:13.940257202Z I0524 20:11:13.940220       1 request.go:665] Waited for 1.173316589s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-138-197.ec2.internal
2022-05-24T20:11:14.940759284Z I0524 20:11:14.940719       1 request.go:665] Waited for 1.395025389s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/restore-etcd-pod
2022-05-24T20:11:16.140835824Z I0524 20:11:16.140795       1 request.go:665] Waited for 1.196085192s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-pod
2022-05-24T20:12:13.777567053Z I0524 20:12:13.777534       1 request.go:665] Waited for 1.160199618s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/installer-sa
2022-05-24T20:12:14.977331734Z I0524 20:12:14.977300       1 request.go:665] Waited for 1.394650633s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods?labelSelector=app%3Dinstaller
2022-05-24T20:12:15.977822586Z I0524 20:12:15.977789       1 request.go:665] Waited for 1.197188146s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-169-205.ec2.internal
2022-05-24T20:22:12.768800429Z I0524 20:22:12.768759       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.138.197:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T20:22:12.770236955Z E0524 20:22:12.768843       1 base_controller.go:272] DefragController reconciliation failed: failed to dial endpoint https://10.0.138.197:2379 with maintenance client: context canceled
2022-05-24T20:22:12.778395324Z I0524 20:22:12.778330       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found" to "NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.138.197:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found"
2022-05-24T20:22:12.857063832Z I0524 20:22:12.857024       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 10.99 %, dbSize: 126525440
2022-05-24T20:22:12.857063832Z I0524 20:22:12.857042       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 11.66 %, dbSize: 127516672
2022-05-24T20:22:12.857063832Z I0524 20:22:12.857047       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 11.45 %, dbSize: 127160320
2022-05-24T20:22:12.868656033Z I0524 20:22:12.868606       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T20:22:12.881397529Z I0524 20:22:12.881342       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.138.197:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found" to "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found"
2022-05-24T20:22:12.954534838Z E0524 20:22:12.954497       1 base_controller.go:272] DefragController reconciliation failed: failed to dial endpoint https://10.0.149.121:2379 with maintenance client: context canceled
2022-05-24T20:22:12.957320754Z I0524 20:22:12.957287       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.149.121:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T20:22:12.972144128Z I0524 20:22:12.972103       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found" to "NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.149.121:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found"
2022-05-24T20:22:13.083871263Z I0524 20:22:13.083826       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 10.96 %, dbSize: 126525440
2022-05-24T20:22:13.083871263Z I0524 20:22:13.083849       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 11.64 %, dbSize: 127516672
2022-05-24T20:22:13.083871263Z I0524 20:22:13.083857       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 11.41 %, dbSize: 127160320
2022-05-24T20:22:13.096098828Z I0524 20:22:13.096062       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T20:22:13.110933103Z I0524 20:22:13.110889       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.149.121:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found" to "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found"
2022-05-24T20:22:13.221985078Z I0524 20:22:13.221944       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.149.121:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T20:22:13.222521133Z E0524 20:22:13.222487       1 base_controller.go:272] DefragController reconciliation failed: failed to dial endpoint https://10.0.149.121:2379 with maintenance client: context canceled
2022-05-24T20:22:13.235862584Z I0524 20:22:13.235822       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found" to "NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.149.121:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found"
2022-05-24T20:22:13.333679478Z I0524 20:22:13.333639       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 10.93 %, dbSize: 126525440
2022-05-24T20:22:13.333679478Z I0524 20:22:13.333657       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 11.62 %, dbSize: 127516672
2022-05-24T20:22:13.333679478Z I0524 20:22:13.333662       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 11.39 %, dbSize: 127160320
2022-05-24T20:22:13.347008187Z I0524 20:22:13.346965       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T20:22:13.357377875Z I0524 20:22:13.355986       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: failed to dial endpoint https://10.0.149.121:2379 with maintenance client: context canceled\nEtcdMembersDegraded: No unhealthy members found" to "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found"
2022-05-24T20:22:13.436569600Z I0524 20:22:13.435285       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 10.89 %, dbSize: 126525440
2022-05-24T20:22:13.436569600Z I0524 20:22:13.435306       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 11.60 %, dbSize: 127516672
2022-05-24T20:22:13.436569600Z I0524 20:22:13.435313       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 11.37 %, dbSize: 127160320
2022-05-24T20:22:13.508359062Z I0524 20:22:13.508326       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 10.89 %, dbSize: 126525440
2022-05-24T20:22:13.508359062Z I0524 20:22:13.508344       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 11.59 %, dbSize: 127516672
2022-05-24T20:22:13.508359062Z I0524 20:22:13.508350       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 11.36 %, dbSize: 127160320
2022-05-24T20:22:13.777998725Z I0524 20:22:13.777964       1 request.go:665] Waited for 1.160247799s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/installer-sa
2022-05-24T20:22:14.778591431Z I0524 20:22:14.778556       1 request.go:665] Waited for 1.594015375s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods?labelSelector=app%3Dinstaller
2022-05-24T20:22:15.977681128Z I0524 20:22:15.977647       1 request.go:665] Waited for 1.594765568s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/etcd-sa
2022-05-24T20:32:13.779034388Z I0524 20:32:13.779001       1 request.go:665] Waited for 1.168058574s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/etcd-sa
2022-05-24T20:32:14.979006783Z I0524 20:32:14.978972       1 request.go:665] Waited for 1.391680929s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-138-197.ec2.internal
2022-05-24T20:33:12.759926718Z I0524 20:33:12.759872       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 8.27 %, dbSize: 126967808
2022-05-24T20:33:12.759926718Z I0524 20:33:12.759891       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 8.82 %, dbSize: 127737856
2022-05-24T20:33:12.759926718Z I0524 20:33:12.759898       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 8.81 %, dbSize: 127803392
2022-05-24T20:37:25.813784869Z I0524 20:37:25.813738       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"ClusterMemberControllerDegraded: could not get list of unhealthy members: could not get member list rpc error: code = Canceled desc = grpc: the client connection is closing\nNodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T20:37:25.814966193Z E0524 20:37:25.814926       1 base_controller.go:272] ClusterMemberController reconciliation failed: could not get list of unhealthy members: could not get member list rpc error: code = Canceled desc = grpc: the client connection is closing
2022-05-24T20:37:25.835039717Z I0524 20:37:25.834988       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found" to "ClusterMemberControllerDegraded: could not get list of unhealthy members: could not get member list rpc error: code = Canceled desc = grpc: the client connection is closing\nNodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found"
2022-05-24T20:37:25.874663584Z I0524 20:37:25.874616       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T20:37:25.883523221Z I0524 20:37:25.882856       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "ClusterMemberControllerDegraded: could not get list of unhealthy members: could not get member list rpc error: code = Canceled desc = grpc: the client connection is closing\nNodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found" to "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found"
2022-05-24T20:37:25.929358664Z I0524 20:37:25.929323       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 10.21 %, dbSize: 127717376
2022-05-24T20:37:25.929358664Z I0524 20:37:25.929340       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 10.44 %, dbSize: 128045056
2022-05-24T20:37:25.929358664Z I0524 20:37:25.929346       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 10.54 %, dbSize: 128225280
2022-05-24T20:37:26.007345845Z I0524 20:37:26.007297       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 10.19 %, dbSize: 127717376
2022-05-24T20:37:26.007345845Z I0524 20:37:26.007315       1 defragcontroller.go:238] etcd member "ip-10-0-138-197.ec2.internal" backend store fragmented: 10.44 %, dbSize: 128045056
2022-05-24T20:37:26.007345845Z I0524 20:37:26.007319       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 10.53 %, dbSize: 128225280
2022-05-24T20:37:27.013507080Z I0524 20:37:27.013474       1 request.go:665] Waited for 1.138881156s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-scripts
